,tweet_id,sentiment,content
35450,1753115269,neutral,@hiyer - wait for the third day!!
35451,1753115311,fun,@crazymadzy hahahahah!! 04 would be the chief contributors. lol.
35452,1753115396,love,happy 1 year! &lt;3
35453,1753115428,love,wants to greet all the moms a Happy Mother's Day!!
35454,1753115495,happiness,"@michellephant it was nice, we didn't stay long because we all got a hotel room."
35455,1753115514,empty,@kevincriz http://twitpic.com/4wh5x - LUCKY! I'm so jealous even though I don't like her that much
35456,1753115533,worry,@anyidiot I think we could be related
35457,1753115575,happiness,"Wooow, I haven't charged my iPod Touch all day today, and it's still ALIVE! That's so coolio"
35458,1753115598,happiness,is getting ready for an awesome service!  - http://tweet.sg
35459,1753115601,happiness,@yvasquez82 Thank you sister!!
35460,1753115624,empty,@kristen7cream well done!!
35461,1753115651,love,happy mother's to all the moms out there..
35462,1753115681,neutral,@rainbowmonkeys_ that is not even a question. when/when is the question
35463,1753115709,happiness,that was a fun bacontaco night
35464,1753115825,happiness,"D-group Saturday's, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life's Good"
35465,1753115861,neutral,@TheRealYungBerg u said u was gonna follow  its nita from ur live chat
35466,1753115878,neutral,need to leave now.. tweet laters
35467,1753115890,love,good morninï¿½everybody  happy mothers-day to every mom
35468,1753115909,surprise,"@jamie_oliver No Happy Mums day for the Mums, only the guys????"
35469,1753115920,sadness,Happy Mothers Day
35470,1753115940,empty,ok ok ok yall do me 1 more favor..... plz follow @dopeguhxfresh  .... i'll owe u lol
35471,1753115965,happiness,"@chachada1 Yeah im following you, Hun! Goodnight"
35472,1753115970,neutral,@jayrock thnx babe  just call me when u finish it....
35473,1753115986,neutral,"@keirajonas LATER! fine   YOUmissed joe on bebo, he was online x]"
35474,1753116031,happiness,"spent a little too much $ at Wombat, but it's cool 'cuz it was time to take care of Tamara good.  YAY!"
35475,1753116039,neutral,"@alextuthreefour Well, maybe you should ask yr cousin to get you a shoutout video or something. Btw, I'm just randomly replying to people"
35476,1753116156,worry,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on"
35477,1753116334,happiness,Happy Mother's Day to all the moms out there!
35478,1753116369,neutral,"@wicked12 So, the official transition from Donathan to Danathan has occurred?  Want 2 sell me ur shirt?"
35479,1753116390,surprise,@baconvodka Alternate name for a &quot;Bacon Mary&quot;... A &quot;Bloody Piggy!&quot; ;) (I have to give my boyfriend credit for that idea!)
35480,1753116458,happiness,"just put the brats to bed, now im chillin with noodle"
35481,1753116484,love,"@Zac_Efron 17 Again was amazing! I have seen it three times! It's just hilarious, and you are fantastic!"
35482,1753116587,love,Happy Mother's Day to all the mothers.    Have a beautifully blessed day!
35483,1753116642,neutral,@bioncaaa  so thats how u spent ur weekend so far?
35484,1753116652,happiness,Cultural tour 102 by loiusa's family: kangaroo sight-seeing in cemetary. Lovely
35485,1753116702,worry,@erica_lick sounds like you need a week of digital detox
35486,1753116738,love,happy mommy day!!
35487,1753116754,sadness,"@teksone No, I'm in the US for the weekend not the UK"
35488,1753116825,love,"@melvin_16  Hope u had a lovely lunch Mel   Your Dad's place sounds nice , I love polished floorboards  ."
35489,1753116854,worry,@mylesagnew NICE! Got any that are indexed that you want to unload?  I need a few.
35490,1753116954,hate,@jakeron I'm not trying to get more followers. I'm trying to get MORE INTERACTION!!!!!!!!!
35491,1753116986,neutral,@ACIMLTD playing with image
35492,1753117018,love,happy momies day!
35493,1753117031,neutral,everyone should listen to Hadouken. they're fun
35494,1753117066,enthusiasm,Ian is waiting for a very important pic
35495,1753117092,love,@JENakaGorgeousB happy mother's day to your mom
35496,1753117120,happiness,@TheUnclean Thanks. Busy as fuck is good in my book.
35497,1753117126,neutral,my grandpa was telling me how they used to cut up human bodies in med school
35498,1753117171,neutral,"I'm so sleepy now...g'night! HAPPY MOTHER'S DAY to your Mother, Mama, Ma, Mommy (whatever you call them. LoL) from Mie!"
35499,1753117184,worry,@SheriRocks What are u doin Sheri?!
35500,1753117201,love,@halian: Happy Mother's day to my Mother. Thank you for being such an awesome mother
35501,1753117297,worry,"@jacquelinesteps Thanks!  Actually, when I first got my twitter, my pictures wouldn't upload either. But they upload, it just takes a"
35502,1753117309,love,Had a nice chat with an old frnd... its been a while since v talked  was fun...
35503,1753117359,neutral,@LimeIce Ferns n petals (fnp.in) should help you accomplish that task
35504,1753117407,surprise,Amazing night at the drive in
35505,1753117470,happiness,@sarieee thanks for finding the amusing rubiks pictures tonight. making my evening via @chrisfreeman ...
35506,1753117497,neutral,Dance this morning before getting new headshots taken.  loooong but fun day ahead
35507,1753117509,happiness,I have a better idea: need a couple hour of relax. bed time. Sweet dreams to everyone!  love u all
35508,1753117527,surprise,"@MarkMayhew True - to each his own  I would let my sis do what she wanted. Work or I'd help her. Up to her, really."
35509,1753117531,happiness,@gnat So what does that make a queef
35510,1753117569,happiness,Happy Mother's Day  http://bit.ly/LRSnG
35511,1753117585,surprise,@gulersem Kazim Kazim  i didn't know that name )))
35512,1753117631,neutral,Loving the # dreambears on #britains got talent
35513,1753117649,happiness,@officialTila that is my idea of good dinner  happy munchin
35514,1753117795,empty,watching little bear
35515,1753117873,sadness,Waiting for the bus back from cripple creek to pick up the twizzler town seems kinda quiet tonite    *rolynn719*
35516,1753117957,happiness,@stuntazian I still have them!! Yay! Gonna eat some now
35517,1753118030,fun,@nianoelle Hey Nia! I used to be the PD at Hot 102.9 in Dayton. I met you in Cincinnati at the Wiz Christmas party. Hope all is well!
35518,1753118059,neutral,we don`t need no education
35519,1753118131,worry,@jairodriguez you are super hot on your show
35520,1753118179,fun,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!
35521,1753118181,happiness,Now I'm off to bed - HAPPY MOTHER'S DAY ALL - HAVE A GREAT ONE
35522,1753118221,love,made this for you when i got home from wango tango http://bit.ly/1UjzQ    what a wonderful day.
35523,1753118225,love,@therealsavannah I know you would be successful. And you're just starting. You would do great in the coming years. Good luck to you
35524,1753118227,love,Cant believe how lucky i am to have such an amazing boyfriend
35525,1753118252,love,@marjamma What's your doggieï¿½s name? so cute... Same breed as the Obamaï¿½s
35526,1753118253,happiness,Just got back from @LorenaJimenez 's party! Sooo much fun! Boom boom pow~ hahaha! ooh and I just told my mom happy mother's day
35527,1753118286,happiness,"@smartiej Sounds lovely, hope you have a great day"
35528,1753118298,neutral,"@JanayS Actually SoS won't be here, VI will be accompanied by Gliss and Make Me. The day after Brandi Carlile, busy month gigwise"
35529,1753118489,love,And on that note im going to bed happy mother's day to my mommy +&amp; all the other mom's out there love u lady
35530,1753118547,fun,Ive been passed out drunk for the passed couple of hours.  Good to go now
35531,1753118568,happiness,"I don't think I've ever been up this early on a Sunday in a while. Meanwhile, the #bigweekend awaits!"
35532,1753118635,happiness,social was fun. Swam in the water in my boxers
35533,1753118641,neutral,man u know things get very interesting sometimes lolll....im just 2 damn good
35534,1753118703,happiness,Happy anniversary to @tayloredot and @hellohouston. You know whyyyy. Three years baby!!!
35535,1753118791,neutral,"@HelenWraight i think i am a bit, in love with his creations and wit but not that physically attracted to him although he has great style"
35536,1753118799,happiness,off to a date with vaahedh! -_- well...atleast its the last one
35537,1753118806,relief,@shaunduke That sounds like a good compromise.
35538,1753118830,surprise,"#web20 .#prologue - Modern Liberalism, Misconstrued (2nd 1/2 of Bible  -- &quot;Christ -- without the Crucifiction&quot;  Abstraction w/o 'Skin'"
35539,1753118870,enthusiasm,@LeslieCraig haha maybe someday I will be your publicist! that's what i am going to school for
35540,1753118922,neutral,@joannelee7 !!! Tell everyone I say hello
35541,1753118953,worry,"@bsbaegirl unfortunately I know I would like them - which is why I am avoiding them,"
35542,1753134735,surprise,Yippee! Happy birthday to me
35543,1753135065,relief,"FINALLY finished studying, 7 pages of double sided notes later... off to cook tea and dessert now. Happy Mother's Day!!"
35544,1753135100,neutral,@gatorayd I sawn it three times
35545,1753135144,hate,now cassidy is butcking that i am bitching lol cant ever win
35546,1753135191,neutral,Playin' didgeridoo in the living room and thinking about the world going by.... lovely life  #fb
35547,1753135275,neutral,@LelahG Next time
35548,1753135276,happiness,is thinking what song to use for the next chilled edition video!
35549,1753135278,happiness,I'M FEELING GREAT!
35550,1753135296,worry,is at denny's right now with the group. prom was fun
35551,1753135331,sadness,about to go to my boo's pad
35552,1753135354,love,The best thing I have ever done is carry and birth a child
35553,1753135359,relief,"http://bit.ly/5e7dr  this is cool, van helden."
35554,1753135427,neutral,Is getting the hang of Twitter.
35555,1753135434,happiness,"Word to all those i call mom, and there are a lot of yall.. HAPPY MOTHERS DAY  i love you all!"
35556,1753135493,love,"@carinafox5 Wishing you a very Happy Mother's Day, Carina!!  Hugs...Joy"
35557,1753135522,neutral,"@shahruz84 Don't fall to celebrity worship, though... just write what you think, do the best you can and rock on"
35558,1753135613,love,@Sammysamsam5 That movie made me cryHARDCORE!!!!!  I loved it...
35559,1753135640,neutral,http://simoneserhan.tumblr.com new post
35560,1753135643,love,@spahkleprincess it's my fave!
35561,1753135718,neutral,@bartandlife DM me your email addy n i'll fwd dem 2 ya
35562,1753135905,neutral,@liljizzel dope background
35563,1753135937,love,"Happy Mother's Day to all the moms out there!  You are all amazing, and we would be nowhere without you!  Thanks for being our moms"
35564,1753136021,fun,@azaxacavabanama  kashtam ! wonder what would be the similey  for CSK
35565,1753136042,love,"a slightly less disturbed night, after a while, which is a Good Thing. Looking forward to some quality time with my toadtastic boy"
35566,1753136043,happiness,Watchin TV. HAPPY MOMS DAY.
35567,1753136055,neutral,just installed youtube downloader  anyone knows how to make a trailer out of videos??
35568,1753136141,happiness,enjoying lazying around eating roses chocolates  x
35569,1753136162,relief,Finallyy done !! And done clean'n lay'n down time 4 bed.. goshh its 3 o'clock !! Lol nite nite twitta heads
35570,1753136190,neutral,@alisongo i heard it is not illegal unless you are caught
35571,1753136248,surprise,"@shawnemerriman go to vegas, but don't spend all ur money!!!!"
35572,1753136262,neutral,"@robineccles Yes,  by 16 minutes now."
35573,1753136293,happiness,@rohanbabu I brought a buffalo 320gb for 3800...it has the fastest transfer rate for a usb hdd...I benchmarked it at 34mb/s on my comp!!!
35574,1753136371,love,@princesssuperc you were amazing on snl!! loved it!
35575,1753136402,worry,@amysav83 you'll be fine  don't worry ... good luck again
35576,1753136422,love,"Pretty amazing weekend so far  but its bedtime ,, I'm exhausted ! Mothers day tomorrow  nighty night"
35577,1753136438,love,I loved Star Trek. It was so awesome. And the effects were brilliant! &quot;Live long and prosper.&quot; Hehe. I wanna see it again
35578,1753136463,happiness,"@Sanazypoo OMG!! Hahaha! I thought you were joking about Twittering that, hahaha!! Awesome, good times were had by all"
35579,1753136618,happiness,About to go to sleep. Fun
35580,1753136686,neutral,"Free for all... good nite I mean its a good nite, wateva"
35581,1753136687,enthusiasm,@xantherrific online! www.dujourmag.com/subscribe
35582,1753136728,neutral,@katehughes What were you doing up at that time??
35583,1753136769,neutral,"working away just now, hopefully it stays nice for the afternoon and evening! possible BBQ weather!"
35584,1753136854,worry,"Happy Mother's Day to all the beautiful Moms out there.  (I'm kind of a Mom, i think my little pup counts!  )"
35585,1753136950,happiness,"It turns out I'm really, like, sixty years old, guys. You were right!!!!!  I'm off to seek my future a little later than planned!"
35586,1753137137,love,"@jordanknight Hey JK...Wish Evenlyn a Happy Mothers Day tomora for me..I had a Great Day, my gift will be tickets to see ya's ere in Oz"
35587,1753137150,sadness,@DirtyLiz It's because we're right
35588,1753137194,surprise,"@PumpkinPeazy Aww Thank u hun i cant believe ah  i will send you when i look pc =D cuz im login from mobile.i will send you,dear friend ^"
35589,1753137352,worry,@dagadong  probably why he's still married to Joan perhaps?
35590,1753137426,fun,@FrankieFiction Thankies.  I'll never be able to watch the movie Madagascar the same way again... hehe.
35591,1753137477,happiness,@flygirls &quot;Mom set the bar so high I need to learn to fly to reach it!&quot; -- now THAT's an awesome sentiment to read on Mother's Day.
35592,1753137488,neutral,Adams morgannnn for jumbo slice
35593,1753137502,love,@LaneySmiles you know you lvoe me!
35594,1753137600,happiness,@nlouisem thanks!!
35595,1753137601,empty,Perfect way to end a totally boring day? Sleep. Goodnight
35596,1753137607,neutral,@gabemedina my problem is the other way around.  Except I have a loop hole.  Education = equivalent experience
35597,1753137608,happiness,@fedgrub  dull life was on the soundtrack of one of my favourite showss
35598,1753137671,neutral,listening to some brandy...never say never cd
35599,1753137685,happiness,"@MorganH03 Thanks for a great night, dear.  Perfectly completed my weekend."
35600,1753137747,neutral,@ohmeabby: any kimbeommie updates?
35601,1753137787,neutral,@mzflip82 Simple my a#@
35602,1753137915,surprise,@zelciia weird. I tot it will usually rain east coast first. And east coast usually gets more rain.
35603,1753137933,happiness,I am having the TIME of my LIFE
35604,1753137999,happiness,@simoncurtis HAHA ...Your Hotter Than Justin Timberlake
35605,1753138008,love,@karaokevegan Happy Mothersday
35606,1753138011,happiness,@EmmaCL thanks
35607,1753138061,sadness,is feeling good.. kinda tired.. miss him... can't wait for grad this weekend!!
35608,1753138062,love,@jacquelinesteps Haha you're welcome! I was honestly going crazy too. Have a great night as well
35609,1753138066,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
35610,1753138134,neutral,@horsesaavy82 Morning Amy  xxxxxxx
35611,1753138177,enthusiasm,"@FelixKev hey Kev - keep with it. It seems crap at first but will def be worthwhile! Add LOADS of people, much more interesting"
35612,1753138237,neutral,@nitesofsuburbia that's SO YOU!
35613,1753138259,worry,is off to Body Power Expo! Thanks to Mike at Performance Network for the free tix!
35614,1753138280,love,@NKOTBSummertime LMAO. Joey is mine  I cant wait to meet them in july!
35615,1753138374,happiness,"just rocked home from maccas, and now signing a petition for big bang to tour aus  LOL"
35616,1753138375,worry,"@nsane8 @Icametumbling  Whether that's good or bad, I can't disagree with you there."
35617,1753138421,neutral,@MichelleZen you need to follow me so I could send you a direct message.
35618,1753138444,happiness,Oh that just made my evening.  I forgot Merlin was on tonight!  But its a toss up between Rove and Spielburg on Spielburg on ABC2 choices.
35619,1753138469,love,Star Trek was so good Im seeing it a third time...corse I do work at the movie theator
35620,1753138605,love,"@chaosd1 I love you, baby"
35621,1753138632,happiness,@erniehalter yay Happy Mothers Day to me  Screw burnt breakfast in bed I'll take some E.  (erniehalter live &gt; http://ustre.am/2VkO)
35622,1753138676,neutral,BOYSTOWN.  I`ll leave for Eastwood in 3hours.
35623,1753138719,relief,...WITH PENNEY! thank you for letting me in at 11 at night
35624,1753138758,love,@Naughtycowgir1 I LOVE music!!!  I like almost everything!!
35625,1753138825,love,@verma it was an awesome talk  find it very true that i am watching the ruby community closely
35626,1753138831,love,@mini_ritz thnx sweetie  how r u this evening? xo
35627,1753138847,happiness,@Buddhistethics  congratulations  were you being mindful through the run as well or / and listening to music?
35628,1753138858,love,@waynemansfield thanks....
35629,1753138859,love,"@misterfuji I've always been pretty athletic, I especially love b-ball. Anyway, yeah I can run"
35630,1753138860,love,@KimKardashian Ciara was great at SNL..Kim...you were mentioned on SNL tonight..Justin T was really good also
35631,1753138965,worry,just did my bit to stimulate the economy
35632,1753138968,fun,assumes it wasnt so taboo to start an email with &quot;LOL&quot; considering that the reply it got started with &quot;ROFL. PWN3D.&quot; I love the internet!
35633,1753139015,worry,its like 2 in the morning..sometimes I just don't know exactly what is best to do..but I will def. figure it out!  ...HAPPY MOMS DAY!
35634,1753139025,happiness,"Had a great time with mpix shootout, just great  thanks mpix..."
35635,1753139045,happiness,"first day on new job,, bought a new clothes already and it was 40% off for employee discount!"
35636,1753139060,neutral,i like them all i just saw the movie 4.8 i would give it a 5 if Tyler Perry wasn't in it
35637,1753139080,worry,@pamjob yay  i'll do you a heart mk shout in a sec pam
35638,1753139111,fun,@lamarjmorgan looks like you need a local marketing person. I'm booked for 2 gigs in Vegas that day
35639,1753139135,love,@creamspyder  thanks  you've been quiet lately!
35640,1753139144,happiness,@great_northern http://twitpic.com/4wiqv - Awwww she looks like one of my kitty  little furry balls are the best!
35641,1753155093,relief,"Finally home, watching saturday night live, then dreaming about my amanda boo"
35642,1753155105,happiness,@rayamartin http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!
35643,1753155190,love,is happy mothers day!
35644,1753155229,relief,"still playing wii fit LOL fun fun fun,, movies tonight ill upload photos i took today right now check next tweet"
35645,1753155288,worry,@ ginniejean there's a lot of mojo all over the place...  yes.
35646,1753155289,surprise,"Just finishing shooting, can u believe it, but got the job done"
35647,1753155297,love,@freddurst I am semi in love with you. Just so ya know
35648,1753155325,worry,@RedJeans542 I have to pee.
35649,1753155340,worry,"Hope everyone is okay, especially Americans who are affected by the fire or the Swine flu(h1n1) . OKay, I should pray for them"
35650,1753155364,happiness,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara"
35651,1753155436,worry,@Lukevdp Actually people were more decisive than that.
35652,1753155475,relief,@erniehalter love your voice  sing Whisper!   (erniehalter live &gt; http://ustre.am/2VkO)
35653,1753155489,happiness,Missing my mother... t-11 days! HAPPY MOTHER'S DAY!!
35654,1753155493,neutral,Movie and popcorn time
35655,1753155524,worry,I was feeling guilty about buying a luxurious pair of shoes yesterday until my house mate just saw them and got over excited
35656,1753155565,neutral,@limeice arre main toh bakwaas kar raha tha. Sunday morning bakwaas
35657,1753155708,fun,Hey cool: http://oproer.com/twwwitter/
35658,1753155765,neutral,Almost dere  really tired eyes r really dry
35659,1753155849,worry,is clamped out...haha
35660,1753155893,worry,@ezrabutler ...I wonder if the Dog is thinking the same thing....   #fml
35661,1753155905,fun,Just got off the phone with lainey the love of my life  . . . Now im taken a crap
35662,1753156150,happiness,had a great night with some old friends...we're still &quot;home-town heroes&quot;....some things never change
35663,1753156180,neutral,had a great night
35664,1753156198,neutral,@gm5000 I'll take a look tomorrow - definitely want to graph as many tweets as possible!
35665,1753156205,neutral,Trying to get out to enjoy the weather &amp; train a little... Some minor beer tasting activity took place yesterday with @opsaksa etc
35666,1753156270,neutral,home bound for mothers day
35667,1753156281,love,"@KenFTWIN I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad   so good."
35668,1753156352,neutral,@abcddesigns Do you ever sleep?
35669,1753156377,fun,IS PHONE FUCKING WITH TYSON
35670,1753156564,happiness,N now the end to another wise great nite! Excuse me while I dream a little dream
35671,1753156576,neutral,"@mileycyruuus yes I can talk friench and in my picture this is me in france !!  Now , i'm in london and soon i'm going to L.A"
35672,1753156607,neutral,@joshtastic1 Going to see Star Trek
35673,1753156649,neutral,@samthepenguin Wowza o____O you went the whole hog then
35674,1753156696,happiness,I love how when I leave my laptop on my bed it creates a nice toasty spot
35675,1753156710,love,I love my mommy.
35676,1753156720,surprise,@jason_2008 thanks  there's a men's version in June. It's very popular.
35677,1753156775,love,"@Lotay haha im jewish, i love that one"
35678,1753156820,worry,"@kristenstewart9 Hi!good luck for the mtvawards, Im sure you're going to win!I hope so!I Love your work! ha you speak spanish? take care"
35679,1753156854,worry,I chopped a fringe in last night got tired of having it hang in my eyes. Made a mess
35680,1753156855,love,@sweet_avenue Love your website! Wish I lived closer to sample the cupcakey treats
35681,1753156913,sadness,@unitechy wud like to. But I actually have a free weekend this time and family is visiting. so I'm staying put. next time
35682,1753156915,love,"@Chet6 yep infact she is popular, miss india 99, talented film actress .... and lot more"
35683,1753156988,love,@thisgelly @missneecie Happy Mother's Day to both of yall.  from me and my boys...
35684,1753157024,neutral,We in bed now.
35685,1753157036,fun,Had fun early night Vegas because Pool tomorrow
35686,1753157066,neutral,"@djwhiteboyyy what's up? Not much, just listening to music  I'm in TX"
35687,1753157090,love,HAPPY MOTHERS DAY.!
35688,1753157104,love,I love crowded cars  and Ayanna!
35689,1753157121,love,"@lionschmion Honey I don't think you're kidding for a MOMENT, I feel that your dedication to the gorgeous smirky men is STRONG indeed!"
35690,1753157176,neutral,@KerronClement Have a good flight!
35691,1753157214,empty,@pyrat_ ay beezy! finally lol its time to hookah so get off twiiter...love ya
35692,1753157217,love,@DavidArchie Good morning David! Happy Mother's Day to your mom lol. Too bad u can't be with her. She is so awesome!
35693,1753157270,sadness,Only just past 8am and already been spoiled rotton
35694,1753157330,surprise,hello twittttty world! how do you do?
35695,1753157461,love,@NKOTBSummertime Sweet i'm 5'3 so perfect for me
35696,1753157467,neutral,"@blue_raven oh, I'm skeptical too. I just think it's the best thing he could have said under the circumstances"
35697,1753157491,love,Good morning guys!  Dont forget: Today is mothers day! Mommy? I LOVE YOU ! Youï¿½re the best &lt;3
35698,1753157523,happiness,"Had a blast, babe. Thanks joe. &lt;3  i love everyone! Tyler...happy birthday."
35699,1753157536,sadness,@DaveStyles Haha yes and that is BS! all men lie. show me one who doesn't and I'll marry him
35700,1753157553,happiness,cynthia and jenny are spamming my twitter! haha
35701,1753157631,happiness,@vivanews_com All breaking news will be tweeted here I hope  welcome to twitter!
35702,1753157635,surprise,ouch i have a headache. but i am in a ridiculously good mood
35703,1753157661,relief,Kandice and I just found 'Baby Sailor Blue' at Casey Moores  http://yfrog.com/0ltrdaj
35704,1753157846,neutral,@dhewlett Stress test: http://www.selfhelpmagazine.com/psychtoons/glasbergen/StressManagement/StressTest.gif  Good luck!
35705,1753157923,worry,"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh"
35706,1753158020,love,helll yeah  i found a melon bar in the freezer ....mmm best cure for my hangover
35707,1753158077,happiness,"@jen004 Nope, not &quot;done&quot; yet"
35708,1753158125,enthusiasm,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood"
35709,1753158188,neutral,"Standin in a forest, just got the maddest photos taken"
35710,1753158227,love,Toris was SO fun! JB MOVIE WAS ABSOLUTELY AMAZING! and i had a good day at work!  YAY i loved the movie! :0
35711,1753158239,happiness,@Jae878  thanks  I'm holding my mini laser light thingy lol. How are u?
35712,1753158253,neutral,finally got to see you
35713,1753158265,happiness,"@michaelmagical #warmfuzzies to you, my friend"
35714,1753158337,happiness,"boopboopboop. still talking to ashley &amp; brittany.  i've been talking to ashley for forever, and our convo still goes places. we're awesome"
35715,1753158340,happiness,"@MISS_OTTAWA ur welcome, sweet dreams!"
35716,1753158376,happiness,@bribee84 LOL too funny!!!  I love my Angels hehe
35717,1753158462,worry,@colinkelly thanks colin hearing that bad knee Imor not il crawl over the finish line  your a wee star
35718,1753158499,neutral,@amcourtneyeman kirk is hotter than spock
35719,1753158515,happiness,"@johncmayer lol that just totally made me laugh, which made my day"
35720,1753158672,happiness,@SarinneJonas thats so cool
35721,1753158680,relief,success!
35722,1753158781,worry,"Morning, up early to travel to today's game but reli happy my bro is coming to watch me  x"
35723,1753158787,love,"@TomFelton Aww Stanley, have you still got him, they can live for like 20 years right?  x"
35724,1753158840,happiness,@JackieShimamoto i love cobra starship!!  thanks for the suggestion!
35725,1753158848,love,Pretty sure my kitties missed me...one is laying on me and the other 2 are on each side of me. They are so cute though.
35726,1753158965,love,@rowsell you really chose the wrong time of year to do this didnt you
35727,1753158979,neutral,CloneCloud: actually it's distant processor provisioning  like the idea http://bit.ly/b9v90
35728,1753159004,happiness,"@jojowright thank you, god bless im going to eaat my in in out"
35729,1753159186,fun,"@patriciaco Youtube. ) Really awesome quality, actually."
35730,1753159224,neutral,Having first beer in over 8 days what has happened to me and Im only having it cause Miss 8 wanted to get me one for mothers day.
35731,1753159299,neutral,Jennnnnn richhhh wast to the ed
35732,1753159321,love,This is dedicated to all those moms out there - Happy Mother's Day  ? http://blip.fm/~5z2g9
35733,1753159347,neutral,Watching the kids eating an ice cream.
35734,1753159520,neutral,@njoups thnks for followin
35735,1753175642,relief,@lexi_bexi I totally and completely agree
35736,1753175686,happiness,just watched what happens in vegas  it was really good
35737,1753175720,love,@farewellcup thank you for the re-tweet
35738,1753175740,happiness,Ready to crash!...had a great day and a FUN night! I couldn't ask for anything more  Night!
35739,1753175755,love,@beyondthestars omg! shannon Happy Birthday!!!! I'm celebrating for you!
35740,1753175778,relief,I didn't check Twitter till just now. Thanks everyone for all the Congrats! I really really appreciate it  #fb
35741,1753175801,love,@adityamishra yeah next time
35742,1753175811,surprise,"And they are so censoring over at nin.com, nobody can really speculate about these things are disagree with anything"
35743,1753175814,relief,@salece the green one! It's limey
35744,1753175994,surprise,Loves when hard work pays off. Yay for being nominated for the National Society of Collegiate Scholars!! Wow!!
35745,1753176007,happiness,@DebbieZachry very relaxing thank you. Hope you get to put your feet up tomorrow and enjoy the day
35746,1753176120,surprise,"Finally back in bed with my puppies after a LONG week in Jamaica. loved it, but lve to be home too!! Night"
35747,1753176131,love,@TEAMJAYDENICOLE love the background! those are my fave pics of them when they're at the beach!  thanks for the follow!
35748,1753176210,neutral,"@ThePBG look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*"
35749,1753176250,sadness,"off to mothers day brunch with the gang. YAY!!!!! It's not the Zoo, but should be just as much fun."
35750,1753176291,relief,@dpfdpf probably something to do with FriendFeed
35751,1753176316,love,@DavidArchie morning David! i hope you're able to contact you're mom for Mother's Day!she seems really sweet  i guess you get it from her!
35752,1753176320,surprise,Something strange in the air lately. Been setting everyone on edge. Going to do a good smudging of the house. Good to do those anyway
35753,1753176322,worry,@MarkMayhew ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend
35754,1753176344,neutral,@mcraddictal byeeeee
35755,1753176362,happiness,"@jordansgirl81 they can be a drag,,but for the most part they come in HANDY  hee hee"
35756,1753176422,love,is awake earlier than expected but is in a good mood and the sun is out
35757,1753176526,happiness,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol
35758,1753176582,neutral,@michaelmagical Hello again  How'd ur saturday go?
35759,1753176638,happiness,@vieriu I am blessed beyond measure
35760,1753176653,empty,@taraaverette You seem Cool
35761,1753176659,sadness,"@dangercharlie you're welcome char, glad you liked the cake, it's pretty simple you should give it a try"
35762,1753176667,happiness,watching snl with my ucsd girls and laughing about twitter/blackberry jokes  thought i'd tweet that.
35763,1753176676,neutral,"@SheriRocks Aww   I know, we used to chat but you became too cool for me ;)"
35764,1753176703,happiness,Also I was conviced to do a happy dance and then told it was the most adorable happy dance ever
35765,1753176747,neutral,@atownbrown08 you cooould say that
35766,1753176757,happiness,We got JoJo in for free and free drinks for Mom! My kind of night
35767,1753176774,love,@libras_art That would be the one.  It's awesome sauce.
35768,1753176777,love,i love the music video of you belong with me by taylor
35769,1753176851,love,"Happy Mother's day to allMothers, Cheers!!"
35770,1753176870,happiness,"@emmilyxoxo wow,that must be sooo cool"
35771,1753176907,fun,@katehughes So what do you do when you wake up? Morning by the way
35772,1753176966,worry,@mandysaturn13 @_Bella_Cullen13 posted and its good
35773,1753176978,empty,"@trendscaping Check and check!   And yes, I did (and am)!"
35774,1753177055,surprise,@michellem You have DSL? Welcome to 2009!
35775,1753177172,surprise,"Hi tweete, surprised to see everyone still up...maybe it's the full moon"
35776,1753177276,happiness,@r_u_b_y_l totes it's gonna be fun as bi-otch. yeah she'll do it... we'll make her!!
35777,1753177279,surprise,@Dnldub Hey! I am back.  Been listening to retrorewind.  How you do always know everything.
35778,1753177306,neutral,@TradingGoddess OK! Oops sorry
35779,1753177311,love,@indigofish911 Ooooh! I thought eggos were some kind of synthetic egg or egg sustitute or something. You crazy Americans
35780,1753177322,happiness,@teresanguyen oo ok. When I opened up twitterfon and it said I had a reply I was like lauren Conrad andswere me  haha
35781,1753177340,happiness,had an okay day. but hanging out with brianna and saelina was good
35782,1753177354,happiness,"@nikkidang Yeah I've been going there for the last month!!  SO amaaaazing, I'll bring some back for you"
35783,1753177483,happiness,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day."
35784,1753177520,fun,I want some candy!!!
35785,1753177597,neutral,"3,144 words later, it's bedtime"
